Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Producción
Maíz;2022/23;FORMOSA;PILAGAS;34;42;2728
Maíz;2023/24;FORMOSA;PILAGAS;34;42;1723
Maíz;2024/25;FORMOSA;PILAGAS;34;42;3044
Maíz;2021/22;FORMOSA;PILCOMAYO;34;49;0
Maíz;2022/23;FORMOSA;PILCOMAYO;34;49;273
Maíz;2023/24;FORMOSA;PILCOMAYO;34;49;127
Maíz;2024/25;FORMOSA;PILCOMAYO;34;49;1269
Maíz;2021/22;FORMOSA;PIRANE;34;56;18990
Maíz;2022/23;FORMOSA;PIRANE;34;56;21957
Maíz;2023/24;FORMOSA;PIRANE;34;56;7798
Maíz;2024/25;FORMOSA;PIRANE;34;56;14469
Maíz;2015/16;FORMOSA;"SIN DEFINIR";34;0;135000
Maíz;2016/17;FORMOSA;"SIN DEFINIR";34;0;153000
Maíz;2017/18;FORMOSA;"SIN DEFINIR";34;0;298549
Maíz;2018/19;FORMOSA;"SIN DEFINIR";34;0;119475
Maíz;2019/20;FORMOSA;"SIN DEFINIR";34;0;61650
Maíz;2020/21;FORMOSA;"SIN DEFINIR";34;0;66000
Maíz;2015/16;JUJUY;"DR. MANUEL BELGRANO";38;21;430
Maíz;2016/17;JUJUY;"DR. MANUEL BELGRANO";38;21;195
Maíz;2017/18;JUJUY;"DR. MANUEL BELGRANO";38;21;280
Maíz;2018/19;JUJUY;"DR. MANUEL BELGRANO";38;21;350
Maíz;2019/20;JUJUY;"DR. MANUEL BELGRANO";38;21;420
